"imdb_id"	"tmdb_id"	"primaryTitle"	"mainGenre"	"genres"	"isAdult"	"releaseYear"	"releaseDate"	"overview"	"tagline"	"budget"	"revenue"	"averageRating"	"numVotes"
"tt0032653"	8417	"Jud Süß"	"Crime"	"Drama"	"0"	1940	1940-09-24	"In this notorious Nazi propaganda historical costume melodrama, a conniving, ambitious Jewish businessman, Süß Oppenheimer, snares a post as treasurer to the Duke of Wurttemburg by showering the corrupt duke with treasure and promises of even greater riches. As the Jew's schemes grow more elaborate and his actions more brazen, the dukedom nearly erupts into civil war. Persuaded by the Jew, the Duke all but scuttles the constitution and alienates the assembly by lifting the local ban on Jews in Stuttgart. In a final outrage, the Jew rapes a wholesome German girl and tortures her father and fiancée. When the Duke succumbs to a sudden heart attack, the assembly of Elders try the Jew and sentence him to death for having \"carnal knowledge of a Christian woman\"."	""	0	0	5.5	2089
"tt0032655"	64926	"June Night"	"Crime"	"Drama"	"0"	1940	1940-04-03	"A woman flees to avoid rumors of promiscuity, but is trailed by a reporter who wants to expose her dark past."	""	0	0	6.1	302
"tt0032656"	94728	"Junior G-Men"	"Crime"	"Crime,Drama"	"0"	1940	1940-11-01	"12 Chapter Serial  •1. Enemies Within  •2. The Blast of Doom  •3. Human Dynamite  •4. Blazing Danger  •5. Trapped By Traitors  •6. Traitors' Treachery  •7. Flaming Death  •8. Hurled Through Space  •9. The Plunge of Peril  •10.The Toll of Treason  •11.Descending Doom  •12.The Power of Patriotism"	""	0	0	6.4	62
"tt0032659"	184307	"Man of the Forest"	"Crime"	"Comedy"	"0"	1940	1940-08-23	"Urban girl falls for rugged forest ranger."	""	0	0	5.5	22
"tt0032660"	84127	"Karusellen går..."	"Crime"	"Comedy"	"0"	1940	1940-10-05	"Swedish comedy from 1940. Carnival director Knut Lindberg has ended up in the hands of the usurer Director Aronsson and his shady practices trying to take over Lindberg's funfair. But the two new colleagues, Kalle and Nisse, does everything to stop him."	""	0	0	5	20
"tt0032668"	331133	"King of the Lumberjacks"	"Action"	"Action,Drama,Romance"	"0"	1940	1940-04-12	"Outdoor drama about a newly-hired lumberjack discovering that his former girlfriend is now his new boss's wife."	""	0	0	5.4	66
"tt0032669"	309247	"King of the Royal Mounted"	"Action"	"Action,Adventure"	"0"	1940	1940-09-19	"The Canadians have discovered a valuable substance called Compound X, which can cure infantile paralysis. When a country at war with Canada learns that Compound X also contains magnetic properties that could aid them in their warfare against the British, they send agents to infiltrate Canada and steal a large quantity of the substance. It's up to Sgt. King (Allan Lane) and his Mounties to track down the agents and put an end to their scheme."	"THE KING OF YOUR FAVORITE CARTOON STRIPS BECOMES THE ADVENTURE KING OF THE SCREEN!"	0	0	7.4	64
"tt0032670"	175056	"Kit Carson"	"Biography"	"Biography,Romance,Western"	"0"	1940	1940-08-30	"Frontiersman Kit Carson fights off Indian attacks on the trail to California."	"A MIGHTY SAGA OF PIONEER COURAGE...that gave the nation a new empire!"	0	0	6.3	282
"tt0032671"	77744	"Kitty Foyle"	"Drama"	"Drama,Romance"	"0"	1940	1940-12-27	"Kitty Foyle, a hard-working white-collar girl from a Philadelphia, Pennsylvania low, middle-class family, meets and falls in love with young socialite Wyn Strafford but his family is against her."	"The natural history of a woman."	0	0	7.1	2596
"tt0032672"	36908	"Kleider machen Leute"	"Comedy"	"Comedy,Drama"	"0"	1940	1940-09-16	"The daydreaming tailor Wenzel is fired from his job, because the fancy frock he was supposed to cut for the mayor, he instead made for himself. He is allowed, however, to take the frock, which he appropriated for himself and he puts it on as he leaves the shop. A puppeteer picks him up in his coach and addresses Wenzel as \"Count\". So is he received in Goldach, where people think he is Count Stroganoff, the ambassador to the Czar of Russia."	""	0	0	6.6	206
"tt0032673"	396085	"Der Kleinstadtpoet"	"Comedy"	"Comedy"	"0"	1940	1940-12-20	""	""	0	0	6.8	6
"tt0032674"	412878	"Knights of the Range"	"Romance"	"Romance,Western"	"0"	1940	1940-02-23	"Russell Hayden, taking a break from playing Hopalong Cassidy pictures, stars as Renn Frayne, a college-educated youth heading westward who finds more than he bargained for. Following a terrifying run-in with an outlaw gang, Frayne aligns himself with the heroine Holly Ripple (Jean Parker), whose father's cattle ranch is in danger of falling into the hands of the villains. Victor Jory as Malcolm Lascallie, the wily gambler,"	"Golden Entertainment from the Golden West!"	0	0	6.6	19
"tt0032676"	43812	"Knute Rockne All American"	"Biography"	"Biography,Drama,Sport"	"0"	1940	1940-10-05	"The story of legendary Notre Dame football player and coach Knute Rockne."	""	0	0	6.8	1474
"tt0032677"	265960	"Kora Terry"	"Drama"	"Drama,Musical"	"0"	1940	1940-11-27	""	""	0	0	4.9	133
"tt0032679"	302115	"Kronans käcka gossar"	"Drama"	"Comedy"	"0"	1940	1940-01-15	"New explosives will be demonstrated for the military authorities, but some shady characters looking to steal it to sell it to a foreign power."	""	0	0	5.1	51
"tt0032680"	146495	"Kyss henne!"	"Drama"	"Comedy"	"0"	1940	1940-05-17	"Lisa Larsson, dancer at a theater, witnesses a traffic accident and banker Brenner's private driver asks her to be a witness. When her friends see her talk to the driver, they start to believe that she is Brenner's fiancée. The manager of the theater, Gravander, gives her the leading part in his latest show, in order to befriend Brenner. Larsson plays along in this mistake and when Brenner hears about this he asks to see Larsson, pretending to be a news journalist..."	""	0	0	6.2	44
"tt0032683"	293744	"Laddie"	"Comedy"	"Drama"	"0"	1940	1940-01-18	"Handsome Laddie Stanton courts neighbor Pamela Pryor, meeting opposition from her stern military father, recently immigrated from England."	""	0	0	6.7	42
"tt0032684"	244811	"Ladies Must Live"	"Comedy"	"Comedy,Romance"	"0"	1940	1940-07-27	"A small town farmer, who happens to be very wealthy, meets and falls for an actress, but his friends warn him she's only interested in his money."	"IT'S A MUST-SEE MUST-LOVE MUST-LAUGH HIT!"	0	0	5.9	36
"tt0032686"	56598	"The Lady in Question"	"Comedy"	"Comedy,Drama,Romance"	"0"	1940	1940-08-07	"When a jury member takes in the defendant he couldn\"t convict, she has a bad influence on his son."	"The jury finds her innocent... well not too innocent!"	0	0	6.5	457
"tt0032687"	121259	"Lady with Red Hair"	"Biography"	"Biography,Drama"	"0"	1940	1940-11-30	"An actress hopes to regain her lost son by making it to the top."	""	0	0	6.3	238
"tt0032690"	152275	"The Last Alarm"	"Crime"	"Crime,Drama"	"0"	1940	1940-06-25	"A recently retired fire captain suffers from boredom, until one of his friends is killed battling an arson fire. It becomes his purpose in life to track down the arsonist. As he gets closer to finding the killer, things become dangerous for him and his family."	""	0	0	6	100
"tt0032692"	289073	"Lauter Liebe"	"Comedy"	"Comedy"	"0"	1940	1940-02-16	""	""	0	0	8.7	6
"tt0032694"	396609	"Law and Order"	"Comedy"	"Western"	"0"	1940	1940-11-28	"Bill Ralston arrives in town planning to settle down but quickly gets caught up in the fight between the townspeople and Poe Daggett and his gang. He takes the job of town Marshal and soon brings law and order. When Daggetts men ambush him he kills Poe's brother. Poe then kills Bill's friend Brant and this leads to the showdown."	""	0	0	5.9	10
"tt0032695"	387621	"The Leather Pushers"	"Adventure"	"Adventure,Comedy,Sport"	"0"	1940	1940-09-13	"A shifty boxing promoter places an amateur in fixed fights, then hands his contract over to an suspicious female investigative reporter as a raffle prize. He later regrets his actions, however, when the boxer becomes an honest champion."	""	0	0	7	5
"tt0032696"	251862	"Legion of the Lawless"	"Romance"	"Romance,Western"	"0"	1940	1940-01-22	"George O'Brien's first 1940 western release, Legion of the Lawless uses its frontier trappings for a plea against vigilante justice-specifically, lynching. A group of masked night riders terrorize the homesteaders in the 19th century village of Iveston, all the while insisting that they're merely bringing law and order to the territory. Lawyer O'Brien thinks otherwise, and soon he's championing the cause of the beleaguered villagers."	"MASKED TERROR FOLLOWS THE WESTWARD TRAIL OF THE IRON HORSE!"	0	0	6.6	42
"tt0032699"	164142	"To Hell with Hitler"	"Comedy"	"Comedy,Musical,War"	"0"	1940	1940-07-12	"Shortly after the start of World War II, a ukelele player (George) takes the wrong boat and finds himself in (still uninvaded) Norway. He is mistaken for a fellow British intelligence agent by a woman (Mary), and becomes involved in trying to defeat Nazi agents."	""	0	0	6.8	162
"tt0032700"	200842	"Let's Make Music"	"Drama"	"Drama,Music,Romance"	"0"	1941	1941-01-17	"An elderly schoolmarm (Elisabeth Risdon) makes a hit in New York after a bandleader (Bob Crosby) jazzes up her corny song."	""	0	0	6.2	87
"tt0032701"	17801	"The Letter"	"Crime"	"Crime,Drama,Film-Noir"	"0"	1940	1940-11-22	"After a woman shoots a man to death, a damning letter she wrote raises suspicions."	"Fascinating Tantalizing and DANGEROUS!"	0	0	7.7	9381
"tt0032703"	23110	"Li'l Abner"	"Drama"	"Comedy"	"0"	1940	1940-11-09	"Li'l Abner becomes convinced that he is going to die within twenty-four hours, so agrees to marry two different girls: Daisy Mae (who has chased him for years) and Wendy Wilecat (who rescued him from an angry mob). It is all settled at the Sadie Hawkins Day race."	"Your Favorite Cartoon Alive on the Screen LAUGH with Li'l Abner Your Favorite cartoon character...in person on the SCREEN!"	0	0	4.9	342
"tt0032706"	78155	"The Light of Western Stars"	"Romance"	"Romance,Western"	"0"	1940	1940-04-17	"The fourth film version of Zane Grey's novel, this western follows the exploits of a prim Eastern woman who heads West and ends up in the arms of a vulgar, alcoholic ranch hand. Fortunately it only takes her less than 67 minutes to clean him up and turn his life around."	"Flaming Guns... Flashing Hoofs... as knights of the sage-brush roar across the plains!"	0	0	5.6	80
"tt0032707"	155689	"Lightning Strikes West"	"Romance"	"Western"	"0"	1940	1940-06-01	"When Butch Taggart escapes prison, the Marshal sends Lightning Morgan to find him and his hidden gold. He finds the map to the gold on Taggart's boot. Joe Laikon and his men are also after the gold and they overpower Morgan, get the map, and head for the treasure. But Morgan and Tod Grant are soon on their trail"	"Another 100 per cent score for the screen's premier Western star! A cyclonic drama of Love, laughter and slaughter in a land where blue steel Blints, bullets whine, and Death rides on dangerous trails."	0	0	7.4	41
"tt0032710"	204604	"Lillian Russell"	"Biography"	"Biography,Drama,Musical"	"0"	1940	1940-05-24	"Alice Faye plays the title role in this 1940 film biography of the early-20th-century stage star."	""	0	0	6.7	324
"tt0032714"	300041	"A Little Bit of Heaven"	"Documentary"	"Musical"	"0"	1940	1940-10-10	"A child from the New York tenements sings on a radio quiz show and is eventually hired to a big-bucks contract, which allows her and her family to move into a posh apartment, with all the usual problems that accompany sudden wealth."	""	0	0	6.3	17
"tt0032717"	131322	"Little Men"	"Comedy"	"Comedy,Drama"	"0"	1940	1940-11-29	"Jo March and her husband Professor Bhaer operate the Plumfield School for poor boys. When Dan, a tough street kid, comes to the school, he wins Jo's heart despite his hard edge, and she defends him when he is falsely accused. Dan's foster father, Major Burdle, is a swindler in cahoots with another crook called Willie the Fox. When the Plumfield School becomes in danger of foreclosure, the two con men cook up a scheme to save the home."	""	0	0	5.8	250
"tt0032718"	43815	"Little Nellie Kelly"	"Comedy"	"Comedy,Family,Musical"	"0"	1940	1940-11-22	"Irish colleen Nellie is in love with handsome Jerry Kelly, even though her father objects. Nellie and Jerry soon marry and announce plans to move to New York, which again angers Nellie's father. Still, fear of never seeing his daughter again convinces the old man to also head to the States. In New York, Jerry becomes a policeman, although fighting crime seems to be easier than fighting with his father-in-law. Tragedy strikes when Nellie dies in childbirth. Jerry and the meddling old man continue to live together and have constant battles over how to raise young Nellie, who grows up to look exactly like her mother."	""	0	0	6.5	397
"tt0032719"	237741	"Little Old New York"	"Biography"	"Biography,Comedy,Drama"	"0"	1940	1940-02-09	"Inventor Robert Fulton (Richard Greene) receives support from a tavern owner (Alice Faye) and a shipyard worker (Fred MacMurray) to help realize his dream of a high-powered steamboat."	"A spirited belle of the brawling waterfront, fighting for the heart of handsome Robert Fulton"	0	0	6.7	134
"tt0032720"	380746	"Little Orvie"	"Comedy"	"Comedy,Drama"	"0"	1940	1940-03-11	"Family film, based on a Booth Tarkington tale, about a young boy who takes extreme measures to keep the stray dog he befriends."	""	0	0	5.6	36
"tt0032724"	392701	"Lone Star Raiders"	"Comedy"	"Western"	"0"	1940	1940-12-23	"Yet another fast-paced western featuring the \"Three Mesqueteers,\" pulp writer William Colt McDonald's trio of sagebrush heroes, Lone Star Raiders finds Stony Brooke (Robert Livingston), Tucson Smith (Bob Steele) and Lullaby Joslin (Rufe Davis) defending elderly rancher \"Granny\" Phelps (Sarah Padden) from greedy neighbor Henry Martin (George Douglas)."	"CHAMPIONS OF JUSTICE!...the Mesquiteers...three pals of the plains always on the trail of trouble!"	0	0	8.2	12
"tt0032725"	85231	"The Lone Wolf Meets a Lady"	"Comedy"	"Comedy,Drama,Mystery"	"0"	1940	1940-05-30	"A hardworking secretary for a rich woman finds herself engaged to the woman's son and accused of a murder she didn't commit."	""	0	0	6.5	254
"tt0032726"	85232	"The Lone Wolf Strikes"	"Comedy"	"Comedy,Crime,Drama"	"0"	1940	1940-01-26	"Delia Jordan's father is murdered and some very valuable jewelry stolen. She hires The Lone Wolf."	""	0	0	6.5	260
"tt0032728"	52859	"The Long Voyage Home"	"Drama"	"Drama,War"	"0"	1940	1940-11-11	"The crew of the merchant ship Glencairn hope to survive a transatlantic crossing during World War II. Adapted from four Eugene O'Neill one-act plays."	"John Ford's epic of savage emotions !"	0	0	7.1	3118
"tt0032730"	174635	"Love Thy Neighbor"	"Animation"	"Animation,Comedy,Musical"	"0"	1940	1940-12-27	"Capitalizing on the famous radio 'feud' between comedians Jack Benny and Fred Allen. The two stars play versions of themselves, constantly at each other's throats due to real and imagined slights."	""	0	0	7.3	73
"tt0032731"	267338	"Love, Honor and Oh-Baby!"	"Comedy"	"Comedy,Mystery,Romance"	"0"	1940	1940-06-07	"In despair after breaking up with his girlfriend, a man hires a thug he has never seen to kill him. However, he changes his mind when he falls in love with another woman--but he can't stop the man trying to kill him because he doesn't know who he is."	"A New High In Hilarity!"	0	0	6.7	20
"tt0032732"	190908	"Lucky Cisco Kid"	"Comedy"	"Western"	"0"	1940	1940-06-28	"Cisco and Gordito arrive to find there is an outlaw operating in the area who is assumed to be the Cisco Kid. When a reward is offered for his capture and a large shipment of money goes out, Cisco is on hand. Seeing the gang rob the stage he goes after them only to be wounded. The gang leader leaves Cisco's handkerchief at the scene and now he is wanted for the murder he tried to break up."	""	0	0	6.1	56
"tt0032733"	158439	"Lucky Partners"	"Comedy"	"Comedy,Drama,Romance"	"0"	1940	1940-08-02	"Ginger Rogers and Ronald Colman star in this whimsical romantic comedy. Two strangers split a sweepstake prize to go on a fake honeymoon with predictable results."	""	0	0	6.5	662
"tt0032734"	439634	"Lucrezia Borgia"	"Drama"	"Drama,History,Romance"	"0"	1940	1940-11-29	""	""	0	0	4.7	15
"tt0032738"	317001	"Lángok"	"Drama"	"Drama"	"0"	1941	1941-01-10	"Venice Film Festival 1941"	""	0	0	5.2	12
"tt0032739"	391189	"Ma! He's Making Eyes at Me"	"Comedy"	"Comedy,Music,Romance"	"0"	1940	1940-03-14	"In this musical, a sharp witted press agent teams up with an unemployed chorine and dubs her \"Miss Manhattan\" to promote a cheap line of clothing. To escort her about town, the agent invents a \"Mr. Manhattan.\" He then has them fake a marriage. When he realizes that he is in love with his creation, the agent promptly fires \"Mr. M\" and takes her to the altar personally. Songs include: \"Ma, He's Making Eyes At Me,\" \"Unfair To Love,\" and \"A Lemon In The Garden Of Love.\""	"SING AND SWING to the season's most riotous romance...set to tap-happy tunes."	0	0	7	7
"tt0032741"	91465	"Mad Youth"	"Comedy"	"Drama"	"0"	1940	1940-05-05	"A rich society mother hires a male escort, but he falls for her daughter instead. The mother-daughter conflict forces the daughter to run off to stay with a friend who is enslaved by a prostitution ring."	"Are Modern Mothers to be Blamed for the Wild Escapades of Their Sons & Daughters?"	0	0	5.1	141
"tt0032742"	61464	"Maddalena... zero in condotta"	"Comedy"	"Comedy"	"0"	1940	1940-12-18	"A young man studying in an academy secretarial practice makes writing letters addressed to an imaginary recipient who supposedly lives in Rome. One day, just for fun, it gets to write a love letter and, by chance, that letter is mailed and arrives at the hands of someone who, moved by curiosity, decided to inform the sender."	""	0	0	6.6	208
"tt0032745"	294115	"Mother"	"Drama"	"Drama"	"0"	1941	1941-12-16	""	""	0	0	6.4	19
"tt0032746"	177790	"The Man I Married"	"Drama"	"Drama"	"0"	1940	1940-08-09	"An American (Joan Bennett) vacations in Europe with her husband (Francis Lederer) and watches him turn into a Nazi."	""	0	0	7.1	282
"tt0032747"	114303	"The Man Who Talked Too Much"	"Drama"	"Drama"	"0"	1940	1940-07-16	"A young law graduate joins his older brother's legal practice, only to discover the firm's clients are mostly mobsters. Director Vincent Sherman's 1940 crime melodrama stars George Brent, William Lundigan, Richard Barthelmess, Virginia Bruce, Brenda Marshall, Marc Lawrence, Henry Armetta, George Tobias, John Litel, Alan Baxter, Louis Jean Heydt, Clarence Kolb, Sam McDaniel and Mary Gordon."	""	0	0	6.3	198
"tt0032748"	352537	"The Man Who Wouldn't Talk"	"Crime"	"Crime,Drama"	"0"	1940	1940-01-23	"A man involved in a crime (Nolan) kills his key witness by mistake and resigns himself to death. He changes his name so as not to harm his family. The law is not content with his explanation, however."	"WHO is the man without a past?... WHAT secret sealed his lips?"	0	0	6.6	41
"tt0032750"	258031	"The Man from Tumbleweeds"	"Crime"	"Western"	"0"	1940	1940-05-02	"Bill Saunders recruits a team of paroled convicts to subdue a lawless gang."	""	0	0	6	79
"tt0032751"	290805	"Man och kvinna"	"Documentary"	"Documentary,Drama"	"0"	1940	1940-01-08	"The prologue shows a Swedish home, where a family discusses what \"a handful of rice\" can mean. The action then moves to Thailand and shows the life of a Thai couple, Pó Chai and Mé Ying, and their lives of joy and hardship in the jungle growing rice."	""	0	0	6.9	39
"tt0032753"	26924	"The Man with Nine Lives"	"Mystery"	"Mystery,Sci-Fi"	"0"	1940	1940-04-18	"Dr. Leon Kravaal develops a potential cure for cancer, which involves freezing the patient. But an experiment goes awry when authorities believe Kravaal has killed a patient. Kravaal freezes the officials, along with himself. Years later, they are discovered and revived in hopes that Kravaal can indeed complete his cure. But human greed and weakness compound to disrupt the project."	"He kills in the name of science...Tombs of ice for the living...Chambers of horror for the dead!"	0	0	6.6	422
"tt0032760"	120157	"Marianela"	"Mystery"	"Drama"	"0"	1940	1940-11-11	"Based on the book of Benito Pérez Galdós. Marianela (Nela) is an orphan young girl living in a small village where she guides the blind young son of a rich country man. She is secretly in love with him, knowing that he loves her only because he can't see her ugly face. But one day a famous doctor appears and promises to operate him so he can see. His father is happy to know this way he will be able to marry his rich cousin. Nela gets desperate knowing his luck will turn into her disgrace when he finally sees her face."	""	0	0	6	32
"tt0032761"	282439	"The Marines Fly High"	"Action"	"Action,Adventure,Drama"	"0"	1940	1940-03-04	"Marine lieutenants Dan and Jim fight bandits in the South American jungle, while competing for the attention of beautiful Joan Grant."	""	0	0	5.7	71
"tt0032762"	32093	"The Mark of Zorro"	"Action"	"Action,Adventure,Romance"	"0"	1940	1940-11-08	"Around 1820 the son of a California nobleman comes home from Spain to find his native land under a villainous dictatorship. On the one hand he plays the useless fop, while on the other he is the masked avenger Zorro."	""	0	0	7.6	8040
"tt0032763"	120931	"Marked Men"	"Action"	"Action,Crime,Mystery"	"0"	1940	1940-09-30	"A man accused of planning a prison break turns the tables on escaped cons by leading the group into the desert."	"Six Fugitives Break For Freedom!"	0	0	5.7	78
"tt0032764"	201130	"Married and in Love"	"Drama"	"Drama,Romance"	"0"	1940	1940-01-19	"Two married couples become engulfed in a storm of emotional fury when Doctor Leslie Yates runs into writer Doris Wilding, his old college flame, whom he has not seen in ten years. After reminiscing about their past, Doris and Leslie make a dinner date with their respective spouses. On the eve of the Yates's dinner party, Leslie's wife Helen brings home a magazine article written by Doris, which sparks Leslie's memory of his separation from her."	""	0	0	6	69
"tt0032766"	238345	"Maryland"	"Drama"	"Drama"	"0"	1940	1940-07-19	"A woman tormented by the hunting death of her husband forbids her son to have anything to do with horses. But when he falls for the daughter of his father's trainer, he defies his mother by entering the Maryland Hunt."	""	0	0	6.7	62
"tt0032770"	257122	"Med dej i mina armar"	"Comedy"	"Comedy,Romance"	"0"	1940	1940-11-09	""	""	0	0	6.4	70
"tt0032774"	298759	"Meet the Wildcat"	"Comedy"	"Mystery"	"0"	1940	1940-11-22	"Ralph Bellamy and Margaret Lindsay, stars of Columbia's \"Ellery Queen\" series, let their hair down and went \"screwball\" in the Universal comedy-mystery Meet the Wildcat. Bellamy plays a New York gumshoe on the trail of an art thief. His investigation is confounded by the presence of snoopy girl reporter Lindsay."	""	0	0	7.1	14
"tt0032776"	250171	"Meine Tochter lebt in Wien"	"Comedy"	"Comedy"	"0"	1940	1940-10-03	""	""	0	0	7.2	40
"tt0032779"	199991	"Melody Ranch"	"Music"	"Music,Romance,Western"	"0"	1940	1940-09-15	"His Arizona hometown of Torpedo invites Gene back to be the honorary sheriff of the Frontier Days Celebration."	"Join the fun with Public Cowboy No. 1!"	0	0	6.3	173
"tt0032780"	391006	"Melody and Moonlight"	"Comedy"	"Comedy,Music"	"0"	1940	1940-10-10	"Jane Frazee made her starring film debut in the Republic B-plus musical Melody and Moonlight. The plot is motivated by the show-biz aspirations of bellboy Danny O'Brien (Johnny Downs). With the help of a wealthy chiropodist (Jerry Colonna), O'Brien not only gets to star on a big-time radio show, but also sprinkles stardust upon his sweetheart Kay Barnett (Jane Frazee)-who, unbeknownst to everyone but the audience, is the daughter of the show's sponsor."	""	0	0	7.2	5
"tt0032781"	99867	"Men Against the Sky"	"Comedy"	"Drama"	"0"	1940	1940-09-06	"Phil Mercedes (Dix), who was once a record-setting pilot, is an aging, alcoholic, aeronautics show performer. While inebriated, he crashes his stunt plane into a barn and is grounded for a year. His sister Kay (Barrie) is his only means of support, who hopes to land a job as a draftswoman for Martin Ames (Taylor), the chief engineer for Dan McLean (Lowe), an airplane manufacturer that hopes to win a big contract with the government given the war in Europe. Though Kay is not a very skilled draftsman, she shows Ames some drawings with creative designs, from Phil, that interest him. Preliminary tests of the aircraft prove disastrous, but Phil establishes the viability of his designs by flying the experimental aircraft himself, which restores his damaged reputation."	""	0	0	5.7	75
"tt0032782"	113738	"Men with Steel Faces"	"Sci-Fi"	"Sci-Fi,Western"	"0"	1940	1940-05-02	"Re-edited feature version of serial The Phantom Empire (1935). Singer Gene Autry discovers a race of advanced humans living beneath the earth."	""	0	0	4.7	98
"tt0032783"	119309	"Men Without Souls"	"Action"	"Action,Crime,Drama"	"0"	1940	1940-05-20	"A prison chaplain (John Litel) rescues a young convict (Glenn Ford) on a misguided mission of revenge."	""	0	0	6.7	27
"tt0032786"	279841	"Mexican Spitfire Out West"	"Action"	"Comedy"	"0"	1940	1940-10-29	"Dennis heads west to work on an important business deal minus the Mexican Spitfire, Carmelita. His hot-tempered spouse decides to surprise him, but ends up as the surprised one when she sees him with another woman. Instead of a second honeymoon, Carmelita begins divorce proceedings"	""	0	0	6.2	142
"tt0032788"	121992	"Michael Shayne: Private Detective"	"Comedy"	"Comedy,Drama,Mystery"	"0"	1940	1940-12-19	"Millionaire sportsman Hiram Brighton hires gumshoe Michael Shayne to keep his spoiled daughter Phyllis away from racetrack betting windows and roulette wheels. After Phyllis slips away and continues her compulsive gambling, Shayne fakes the murder of her gambler boyfriend, who is also romancing the daughter of casino owner Benny Gordon, in order to frighten her. When the tout really ends up murdered, Shayne and Phyllis' Aunt Olivia, an avid reader of murder mysteries, both try to find the identity of the killer."	""	0	0	6.7	304
"tt0032790"	217530	"Midnight Limited"	"Action"	"Action,Adventure,Crime"	"0"	1940	1940-03-20	"The Phantom Robber gets a fortune in jewels and some valuable papers from a robbery on the crack train \"The Midnight Limited\" and Val Lennon and his pretty assistant, Joan Marshall, are on his trail. But the Phantom strikes three more times and adds murder to his list. Val decides to use himself as bait, although Chief Harrigan and Joan beg him not to risk his life. But Val, disguised as a wealthy Canadian, boards the train for a rendezvous with a killer."	"DEATH RIDES THE RAILS!"	61	0	5.3	86
"tt0032795"	333498	"Millionaire Playboy"	"Comedy"	"Comedy,Romance"	"0"	1940	1940-03-14	"A young millionaire gets hiccups whenever he kisses a pretty woman."	""	0	0	5.1	33
"tt0032796"	86469	"Millionaires in Prison"	"Crime"	"Crime,Drama"	"0"	1940	1940-07-12	"Self-crowned king of a gray-walled world of treacherous men... He out-schemed, out-talked, out-fought them all!"	""	0	0	6	112
"tt0032799"	277669	"Misbehaving Husbands"	"Comedy"	"Comedy,Romance"	"0"	1940	1940-12-20	"Marital comedy in which a department store mannequin is mistaken for \"the other woman\"."	""	0	0	5.9	83
"tt0032802"	148943	"Gorky 3: My Universities"	"Biography"	"Biography,Drama"	"0"	1940	1940-03-01	"My Universities (Moi universiteti) is the last installment of Russian director Mark Donskoy's \"Maxim Gorki\" trilogy. Having endured a painful youth in My Childhood (1938) and a torturous sojourn as a serf in My Apprenticeship), future writer Gorki (Alexei Lyarsky) reaches maturity with an insatiable desire for personal and artistic freedom. The \"university\" of the title is actual the school of Hard Knocks, as Gorky goes to work in the shipyards and commisserates with the hard-drinking, philosophical dockworkers. Donskoy's depiction of street life under the Czarist regime of the late 19th century as unrelentingly depressing, filled with disenfranchised derelicts. This, of course, was meant to be a contrast to the \"perfection\" of the Stalin years. We can forgive this propagandizing in the light of Donskoy's indisputable cinematic brilliance."	""	0	0	6.7	121
"tt0032806"	253248	"Money and the Woman"	"Crime"	"Crime,Drama"	"0"	1940	1940-08-17	"An embezzler's wife begs his boss for forgiveness, only to fall in love with him."	""	0	0	6.5	51
"tt0032809"	248180	"Moon Over Burma"	"Horror"	"Adventure"	"0"	1940	1940-07-26	"The managers of a teak lumber camp in Burma compete for the affections of a beautiful American entertainer who gets stranded in Rangoon."	"Jungle love tease! Bob Preston tears the heart out of Preston Foster by making jungle love to exciting Dorothy Lamour beneath that burning Burma Moon! It's hot! It's dangerous! It's thrilling!"	0	0	6.8	31
"tt0032811"	989	"The Mortal Storm"	"Horror"	"Drama"	"0"	1940	1940-06-14	"The Roth family leads a quiet life in a small village in the German Alps during the early 1930s. When the Nazis come to power, the family is divided and Martin Brietner, a family friend is caught up in the turmoil."	"The Most Exciting Picture!"	0	0	7.9	3660
"tt0032812"	75659	"Moya lyubov"	"Comedy"	"Comedy,Musical,Romance"	"0"	1941	1940-11-11	"When Shura's sister dies, Shura starts taking care of her newly orphaned niece. Her fiancee, Grisha thinks the child may be Shura's own, and his suspicions estrange them. This leaves the way clear for a shy neighbor who has loved her from afar to gain points as a potential mate. Stenberg's design is simple and effective - a strongly-colored portrait of the pensive heroine at a table that provides space for the title and limited credits."	""	0	0	6.7	40
"tt0032818"	31498	"The Mummy's Hand"	"Adventure"	"Adventure,Fantasy,Horror"	"0"	1940	1940-09-20	"A couple of young, out-of-work archaeologists in Egypt discover evidence of the burial place of the ancient Egyptian princess Ananka. After receiving funding from an eccentric magician and his beautiful daughter, they set out into the desert only to be terrorized by a sinister high priest and the living mummy Kharis who are the guardians of Ananka's tomb."	"The tomb of a thousand terrors!"	0	0	6.1	2492
"tt0032819"	38459	"Murder Over New York"	"Comedy"	"Comedy,Crime,Mystery"	"0"	1940	1940-12-13	"When Charlie's old friend from Scotland Yard is murdered when they attend a police convention in New York, Chan picks up the case he was working on."	""	0	0	7.5	961
"tt0032820"	100016	"Murder in the Air"	"Action"	"Action,Drama,Thriller"	"0"	1940	1940-06-01	"Enemy agents are everywhere and they are sabotaging all important war deliveries. The body of a hobo found in a train wreck had a money belt with $50,000 and a tattoo of a circle and arrow. This is a tattoo for saboteurs for hire and Brass must impersonate the dead man to find out what his orders are. As Steve Coe, he meets with the band of enemy agents in California and everything goes well until the wife of the dead 'Hobo' shows up. Luckily, Gabby is able to save Brass and Brass learns what is his assignment. He is to board the USN airship 'Mason', which is testing the super secret Inertia Projector, and destroy the airship."	"A Battle Aboard a Doomed Dirigible!"	0	0	5.6	178
